Record ID,CustomerID,Customer Segment,Output,First Name,Last Name,Address,City,State,Zip,Lat,Lon
1436,54645,Corporate,No,BARBARA,OGARA,3834 S TORREYS PEAK DR,LOUISVILLE,CO,80027,39.9166078680705,-105.157734645239
1437,54716,Corporate,No,GWENDOLYN,WILLIAMS,12490 E CORNELL AVE,AURORA,CO,80014,39.6615629053532,-104.843764190231
1438,54725,Corporate,No,KATHY,HOLLE,674 FRANKLIN ST,DENVER,CO,80218,39.7268796207095,-104.968086607426
1439,54728,Small Business,No,KAZUKO,OBRIEN,730 STUART ST,DENVER,CO,80204,39.7285495261907,-105.042504428796
1440,54902,Home Office,No,TAMRA,SANCHEZ,2373 W VASSAR AVE,ENGLEWOOD,CO,80110,39.6700619429589,-105.015381954398
1441,54915,Consumer,No,TRISHA,BONTZ,7265 W CENTER AVE,DENVER,CO,80226,39.7054318716341,-105.077721777024
1442,54925,Consumer,No,TAMARA,YOUNG,20963 E ITHACA PL,AURORA,CO,80013,39.6515347261419,-104.743245777947
1443,54941,Corporate,No,JEAN,MENDOZA,1036 S LEYDEN ST,DENVER,CO,80224,39.6977664902844,-104.915072817664
1444,54942,Small Business,No,LINDA,PAKSO,7340 W 23RD AVE,DENVER,CO,80214,39.7505958010893,-105.078702411517
1445,54946,Small Business,No,CHRISTINE,SULLIVAN,8650 ABERDEEN CIR,LITTLETON,CO,80130,39.5560225955039,-104.93115912308
1446,54990,Consumer,No,STEPHANIE,URBAN,1515 S PARIS CT,AURORA,CO,80012,39.6891077553672,-104.848873674371
1447,55122,Small Business,Yes,CAITLIN,CASH,7117 S VERSAILLES ST,AURORA,CO,80016,39.5879335804685,-104.723960403525
1448,55191,Home Office,No,PATRICIA,MORALES,3321 S OAK CT,DENVER,CO,80227,39.6567146843419,-105.119969741474
1449,55407,Home Office,No,ERIN,FUGLEBERG,319 NOME ST,AURORA,CO,80010,39.7209228492795,-104.855055631202
1450,55531,Corporate,No,BETTIE,KOLACNY,5051 S CLARKSON ST,ENGLEWOOD,CO,80113,39.6249999237224,-104.978788338412
1451,55571,Corporate,No,LYNDA,BERGONDO,7068 BEACON WAY,WESTMINSTER,CO,80030,39.8245434323418,-105.017795555854
1452,55587,Small Business,No,JANET,OVERDIER,7633 NEWLAND ST,ARVADA,CO,80003,39.8355403385886,-105.071217095644
1453,55723,Small Business,No,LAREN,BAKER,951 S WILLIAMS ST,DENVER,CO,80209,39.6992993232485,-104.966518597053
1454,55754,Consumer,No,CARMEN,MARTINEZ,1895 S TENNYSON ST,DENVER,CO,80219,39.6823322136908,-105.044467149657
1455,55773,Small Business,No,CHARLENE,GONZALES,3336 W 46TH AVE,DENVER,CO,80211,39.7801291967564,-105.030471917398
1456,55779,Small Business,No,BONNIE,LOUDENBACK,5050 QUITMAN ST,DENVER,CO,80212,39.7883534693878,-105.040221538053
1457,55809,Corporate,No,KRISTI,LAUER,8903 COLORADO BLVD,DENVER,CO,80229,39.8591772578965,-104.940488610275
1458,55886,Consumer,Yes,DIANNA,BLAIR,11030 W 65TH WAY,ARVADA,CO,80004,39.8169589701438,-105.123275122309
1459,55955,Consumer,Yes,MARCI,KEHRLI,1403 S VICTOR ST,AURORA,CO,80012,39.690906877759,-104.835227923208
1460,55987,Corporate,No,DEBRA,PARKER,2466 S FENTON DR,DENVER,CO,80227,39.6736172296747,-105.059809286368
1461,56105,Home Office,No,JACQUELINE,VENNEBERG,10542 KING ST,WESTMINSTER,CO,80031,39.8881830377191,-105.032656339245
1462,56188,Small Business,No,PAT,RIEGEL,5102 S CODY CT,LITTLETON,CO,80123,39.6226741372543,-105.094108711865
1463,56251,Consumer,No,MELANIE,MOORE,6435 E TUFTS AVE,ENGLEWOOD,CO,80111,39.6365071325916,-104.914411929075
1464,56279,Corporate,No,PHYLLIS,SANDUSKY,15839 E TENNESSEE AVE,AURORA,CO,80017,39.7001142156736,-104.803521072535
1465,56302,Small Business,No,ALTHEA,MCMILLON,2601 W FLOYD AVE,ENGLEWOOD,CO,80110,39.6570071325916,-105.0181
1466,56334,Consumer,Yes,KAREN,CURTIS,11556 E CENTER DR,AURORA,CO,80012,39.7056994389304,-104.852748965465
1467,56522,Consumer,Yes,LINDSI,HARTMAN,5745 W ATLANTIC PL,DENVER,CO,80227,39.6809891333306,-105.058319968403
1468,56532,Home Office,No,REYNA,DETUN,2301 MOLINE ST,AURORA,CO,80010,39.7510906561293,-104.854248363335
1469,56550,Corporate,No,BRANDY,ORVIDAHL,12764 E ASBURY CIR,AURORA,CO,80014,39.6786725532196,-104.838161873956
1470,56568,Small Business,No,CANDYCE,ZERN,6820 W 84TH CIR,ARVADA,CO,80003,39.8489738730742,-105.070921541128
1471,56594,Consumer,No,REGINA,RICHARDSON,7041 S BRYANT ST,LITTLETON,CO,80120,39.5885881177236,-105.023549364917
1472,56623,Home Office,No,SARAH,COLLINS,15651 E CUSTER PL,AURORA,CO,80017,39.7062267232112,-104.804846696099
1473,56692,Corporate,No,CONNIE,SUTTON,12076 LEYDEN CT,BRIGHTON,CO,80602,39.9155467341202,-104.914248990658
1474,56701,Consumer,No,STACY,CALLAS,10363 CRIMSON CT,PARKER,CO,80134,39.5275523210243,-104.801218974146
1475,56828,Corporate,No,ANTHIA,ROBINSON,13081 E 13TH PL,AURORA,CO,80011,39.7370833908736,-104.837037903071
1476,56871,Home Office,No,JERALYN,BRADDOCK,143 S PERRY ST,DENVER,CO,80219,39.7142777089765,-105.039873980908
1477,56871,Small Business,No,KATHLEEN,RICE,585 DUDLEY ST,DENVER,CO,80226,39.7251093323861,-105.094368298149
1478,56900,Small Business,No,DEANN,KUNKEL,1551 LARIMER ST,DENVER,CO,80202,39.7488640691031,-104.998169048355
1479,56904,Small Business,Yes,ROSEMARIE,ORTEGON,3071 W 37TH AVE,DENVER,CO,80211,39.7675628416017,-105.026930136351
1480,56961,Consumer,No,SHERYL,RAHMANI,733 S LOGAN ST,DENVER,CO,80209,39.7032486544362,-104.982974973797
1481,57043,Home Office,No,IONA,LONGSOLDIER,1347 KNOX CT,DENVER,CO,80204,39.7374588335319,-105.032435698007
1482,57061,Home Office,No,HEATHER,KUBERT,1256 QUITMAN ST,DENVER,CO,80204,39.7362861267189,-105.040283942628
1483,57142,Home Office,No,ALANA,CULBERSON,1160 S JOLIET ST,AURORA,CO,80012,39.6945647876699,-104.861666109159
1484,57223,Small Business,Yes,JANET,WHITAKER,6675 W EXPOSITION AVE,DENVER,CO,80226,39.7040555143403,-105.07021556986
1485,57343,Corporate,No,MARY,PRATS,10351 W GIRTON DR,DENVER,CO,80227,39.6552007201992,-105.113416873951
1486,57447,Home Office,No,HAENG,EOM,2663 S MOORE DR,DENVER,CO,80227,39.6641555025443,-105.116539561676
1487,57508,Corporate,No,CONNIE,MARX,1700 KENDALL ST,DENVER,CO,80214,39.7439219044357,-105.065901670381
1488,57530,Corporate,No,ELEANOR,CHANDLER,10564 CARMELA LN,DENVER,CO,80234,39.8879785486645,-105.004887027915
1489,57533,Corporate,No,YVONNE,WARD,12347 E BATES CIR,AURORA,CO,80014,39.6645209852023,-104.845460620512
1490,57533,Small Business,No,CHERI,HAUCK,17742 E BERRY PL,AURORA,CO,80015,39.6151480115331,-104.78177793423
1491,57537,Small Business,No,KAREN,FRANTZ,8005 GREENWOOD BLVD,DENVER,CO,80221,39.8418406227949,-105.001165883717
1492,57541,Home Office,No,KARA,JONES,4203 S BAHAMA ST,AURORA,CO,80013,39.6402184574686,-104.769293777625
1493,57564,Small Business,No,MICHELLE,SENA,6310 OAK ST,ARVADA,CO,80004,39.8111526280085,-105.119057851805
1494,57574,Corporate,Yes,APRIL,PETERSON,7790 W 87TH DR,ARVADA,CO,80005,39.8542519129528,-105.084504685667
1495,57578,Corporate,No,MARIA,DADOLE,18794 E LINVALE PL,AURORA,CO,80013,39.66656151776,-104.770365285158
1496,57604,Consumer,No,JILL,HANDLEY,14181 W AMHERST AVE,DENVER,CO,80228,39.6667623071287,-105.160014681246
1497,57665,Consumer,No,KATRINA,MARSHALL,6030 E DARTMOUTH AVE,DENVER,CO,80222,39.6602115664673,-104.918962538156
1498,57685,Corporate,No,LINDA,MASCARENAS,6660 BELLAIRE ST,COMMERCE CITY,CO,80022,39.8178684665066,-104.937199895685
1499,57687,Corporate,No,SARAH,LEDGERWOOD,1601 LIMA ST,AURORA,CO,80010,39.74198,-104.856578341792
1500,57740,Home Office,No,JENNIFER,SCHIAVONE,3039 ASH ST,DENVER,CO,80207,39.7608122448224,-104.938484509843
1501,57868,Home Office,Yes,RATOSHA,IRELAND,1811 S QUEBEC WAY,DENVER,CO,80231,39.6845551362881,-104.892457341307
1502,57880,Corporate,No,ALYSE,DUNKER,4060 S SPRUCE ST,DENVER,CO,80237,39.6451708857024,-104.89596312251
1503,57944,Small Business,Yes,KATHERINE,PETERSON,7445 W MAPLE DR,DENVER,CO,80226,39.7147638282935,-105.079963116184
1504,57950,Consumer,No,BETSEY,BUCCA,2247 VERBENA ST,DENVER,CO,80238,39.7502327314476,-104.890635991755
1505,57950,Home Office,No,MARTHA,VALDEZ,2270 CLEO ST,DENVER,CO,80229,39.8450057321375,-104.959989560656
1506,57990,Consumer,No,TAMARA,HAZARD,10311 HADRIAN CT,PARKER,CO,80134,39.5291573972629,-104.849401142053
1507,57995,Corporate,No,JENNIFER,ACHIAMAA,10550 E JEWELL AVE,AURORA,CO,80012,39.6818895245059,-104.864394868885
1508,58054,Home Office,No,KRISTA,DURAN,11457 W FORD PL,DENVER,CO,80226,39.6987876736192,-105.126215191057
1509,58111,Consumer,No,ANDREA,SCHONER,294 GARNET ST,BROOMFIELD,CO,80020,39.9196193384603,-105.079255418181
1510,58120,Consumer,No,KELLY,CARLSON,59 CORAL PL,ENGLEWOOD,CO,80111,39.6212844695694,-104.884624914628
1511,58139,Consumer,No,MARIA,BORBON,842 S CHAMBERS RD,AURORA,CO,80017,39.7023092990319,-104.809677598528
1512,58141,Consumer,No,LINDA,DOWELL,6516 W HOOVER PL,LITTLETON,CO,80123,39.5978104635276,-105.068642669358
1513,58160,Corporate,No,HEIDI,DUNSMOOR,6324 UPHAM ST,ARVADA,CO,80003,39.8111779392625,-105.077774416941
1514,58211,Consumer,No,SUE,WATT,1795 S DAWSON WAY,AURORA,CO,80012,39.6842667827467,-104.815771528494
1515,58220,Corporate,No,GLORIA,VILLELA,2067 S URAVAN ST,AURORA,CO,80013,39.6793940317468,-104.780238180071
1516,58238,Corporate,No,ALMA,FLORES,3627 HOLLY ST,DENVER,CO,80207,39.7679121036784,-104.922451059317
1517,58244,Home Office,No,CINDY,KAUFMAN,1441 HUMBOLDT ST,DENVER,CO,80218,39.7390748979592,-104.969698334274
1518,58327,Consumer,No,MELISSA,RUFF,2753 S MILWAUKEE ST,DENVER,CO,80210,39.6667731877056,-104.952564105033
1519,58333,Consumer,No,DONITA,SMUTZER,1496 S ASH ST,DENVER,CO,80222,39.6893676964026,-104.938212000992
1520,58349,Small Business,No,KERI,LAYNE-TARMAN,9632 LAMAR PL,BROOMFIELD,CO,80021,39.8722576321566,-105.067798668087
1521,58353,Corporate,No,GLENDA,DOUSSET,15464 E FORD CIR,AURORA,CO,80017,39.6988927481781,-104.807235917379
1522,58491,Corporate,No,ANNE,MCNALLY,11166 W 78TH DR,ARVADA,CO,80005,39.8390852564306,-105.123334274322
1523,58502,Small Business,No,FLORIKA,BALDWIN,911 S LANSING ST,AURORA,CO,80012,39.7000584017737,-104.858089248547
1524,58566,Corporate,No,JANET,SCHAPER,2880 PERRY ST,DENVER,CO,80212,39.7583380388192,-105.039140709548
1525,58580,Corporate,No,BETH,PAGE,18486 E BETHANY PL,AURORA,CO,80013,39.6602099736011,-104.77332017856
1526,58648,Small Business,No,KAYLA,MOOTS,1064 S ZENO WAY,AURORA,CO,80017,39.697695016654,-104.773261890411
1527,58692,Home Office,No,LAURA,SAMENUS,6275 W JEFFERSON AVE,DENVER,CO,80235,39.6507771325916,-105.066118836649
1528,58724,Consumer,No,ROSARIO,HAVELKA,11668 PEARL ST,DENVER,CO,80233,39.9080256670035,-104.978241875315
1529,58761,Small Business,No,MARRIE,SCHLAAK,3100 S FEDERAL BLVD,DENVER,CO,80236,39.66051,-105.024981868625
1530,58823,Home Office,No,EMMA,BRIANO,5102 W CUSTER PL,DENVER,CO,80219,39.7056680366913,-105.052285582736
1531,58853,Small Business,No,NANCY,BEAM,13536 W AUBURN AVE,DENVER,CO,80228,39.6736789559455,-105.151992479677
1532,58919,Corporate,No,TIFFANY,EARVIN,2701 MONROE ST,DENVER,CO,80205,39.7557059566591,-104.945498208968
1533,58986,Small Business,No,CATHLEEN,SPEIDEL,12067 E AMHERST PL,AURORA,CO,80014,39.6651538475925,-104.848155672006
1534,59042,Small Business,No,RITA,LEOPARD,18204 E COLGATE PL,AURORA,CO,80013,39.6585241544133,-104.775337900898
1535,59138,Small Business,No,ALEESA,BRAUER,3885 UTICA ST,DENVER,CO,80212,39.7709034033904,-105.045344105652
1536,59173,Home Office,Yes,LINDA,WOODSON,16276 E PURDUE PL,AURORA,CO,80013,39.6389383436065,-104.799898364629
1537,59183,Corporate,No,HILDA,CASTANEDA,3503 W VIRGINIA AVE,DENVER,CO,80219,39.7078234128593,-105.033022885508
1538,59224,Small Business,No,RUTH,BARBER,7047 PARFET ST,ARVADA,CO,80004,39.825439384539,-105.120794539614
1539,59294,Corporate,No,DARLA,SULLIVAN,7100 E MISSISSIPPI AVE,DENVER,CO,80224,39.6955228674084,-104.9048
1540,59350,Home Office,No,MIMI,ABDUL,10120 E CAROLINA DR,DENVER,CO,80247,39.6896928674084,-104.870180243902
1541,59364,Corporate,No,EILEEN,CAHILL,5350 W 52ND AVE,DENVER,CO,80212,39.7909228674084,-105.05572
1542,59436,Corporate,No,ADRIANA,PANDO,14363 E HAWAII CIR,AURORA,CO,80012,39.6864171325916,-104.82073
1543,59448,Corporate,Yes,EMILY,SMITH,9300 E FLORIDA AVE,DENVER,CO,80247,39.689169626404,-104.879916549268
1544,59503,Consumer,Yes,ANN,POUNDSTONE,1470 S QUEBEC WAY,DENVER,CO,80231,39.6914344867133,-104.898394581834
1545,59540,Home Office,No,D,PIERCE,2090 S OGDEN ST,DENVER,CO,80210,39.6786663113083,-104.975579397028
1546,59585,Home Office,No,KAREN,WARDLE,7249 DEFRAME CT,ARVADA,CO,80005,39.8289415149606,-105.154569342364
1547,59606,Consumer,Yes,JANET,HANSON,3939 W 99TH PL,WESTMINSTER,CO,80031,39.8776999324831,-105.038030756947
1548,59621,Corporate,No,RITSUKO,PENDLETON,15900 E FORD PL,AURORA,CO,80017,39.6999927780494,-104.802422401525
1549,59628,Corporate,No,LOLA,BEADLES,323 E 51ST AVE,DENVER,CO,80216,39.7893571325916,-104.983761333333
1550,59661,Corporate,No,CRIS,VETETO,10895 OMAHA LN,PARKER,CO,80138,39.5145137804472,-104.738517266573
1551,59668,Corporate,No,ROBERTA,CONWAY,1470 S QUEBEC WAY,DENVER,CO,80231,39.6914344867133,-104.898394581834
1552,59724,Corporate,Yes,DAWN,SCHAFFER,1370 S GRAPE ST,DENVER,CO,80222,39.6916112050274,-104.924398244464
1553,59766,Corporate,No,BETH,WILLIAMSON,6335 DEFRAME WAY,ARVADA,CO,80004,39.8099651266037,-105.152984638394
1554,59832,Corporate,No,WANDA,CARR,3345 S AMMONS ST,DENVER,CO,80227,39.6564369673855,-105.08542595048
1555,59850,Consumer,No,VENITA,MILAM,2210 S DEXTER ST,DENVER,CO,80222,39.6753427103935,-104.932868713471
1556,59862,Home Office,No,DEIRDRE,MCMUNN,4870 E 18TH AVE,DENVER,CO,80220,39.7445442834097,-104.930412444037
1557,59895,Corporate,No,LAURI,DAY,1564 S TRENTON CT,DENVER,CO,80231,39.688637076951,-104.896703947579
1558,59939,Small Business,Yes,KRISTA,ZITEK,9029 E MISSISSIPPI AVE,DENVER,CO,80247,39.6967771325916,-104.888303392857
1559,59957,Home Office,No,HELEN,MCCOLLUM,3894 PARFET ST,WHEAT RIDGE,CO,80033,39.7706103856833,-105.121230992886
1560,59966,Corporate,Yes,KAREN,KONOLD,8965 E FLORIDA AVE,DENVER,CO,80247,39.6894371325917,-104.883765714286
1561,60023,Consumer,No,CLAUDIA,ROFMAN,3460 S POPLAR ST,DENVER,CO,80224,39.6539749849304,-104.904615142404
1562,60066,Consumer,No,T,WELLS,8155 E FAIRMOUNT DR,DENVER,CO,80230,39.7123797702926,-104.892602187783
1563,60069,Corporate,No,SUSAN,BREWER,6370 W 38TH AVE,WHEAT RIDGE,CO,80033,39.7692218998006,-105.067287877613
1564,60191,Home Office,Yes,IRLNA,BUYANOVER,845 S LEYDEN ST,DENVER,CO,80224,39.7012165893117,-104.915443743887
1565,60191,Small Business,No,ANDREA,JORDAN,2630 S FEDERAL BLVD,DENVER,CO,80219,39.66937,-105.024891845784
1566,60227,Corporate,No,LEYDAL,SIERRO,3395 W KENTUCKY AVE,DENVER,CO,80219,39.7004671325916,-105.032321836735
1567,60253,Corporate,No,MAYRA,MECIAS,19953 E KENT DR,AURORA,CO,80013,39.648607464792,-104.756311253069
1568,60296,Corporate,No,DEBORAH,ADAMS,9058 W DARTMOUTH PL,DENVER,CO,80227,39.6594228674084,-105.09914375
1569,60339,Corporate,Yes,MARIA,NUANES,7166 W CUSTER AVE,DENVER,CO,80226,39.7060396071108,-105.075849482623
1570,60483,Corporate,Yes,SARA,DEHAVEN,3715 OSCEOLA ST,DENVER,CO,80212,39.7679014862723,-105.038318408921
1571,60486,Small Business,No,CAROL,ALBERTS,9801 XAVIER CT,WESTMINSTER,CO,80031,39.87576,-105.05093868918
1572,60523,Corporate,No,MARIA,SANUSI,24616 E FLORIDA AVE,AURORA,CO,80018,39.6894564083402,-104.701989239084
1573,60583,Corporate,No,KAITLYN,PARKS,22991 HOPE DALE AVE,PARKER,CO,80138,39.501437510946,-104.721957892196
1574,60615,Small Business,No,SUSAN,KIM,1934 S PERRY WAY,DENVER,CO,80219,39.6817796904212,-105.040102378884
1575,60623,Consumer,No,AMANDA,HUERTA,2050 YARROW ST,DENVER,CO,80214,39.7482507066399,-105.083550393317
1576,60625,Corporate,Yes,HEATHER,BLACK,605 S ALTON WAY,DENVER,CO,80247,39.7048033456383,-104.883428245668
1577,60628,Small Business,No,DANET,MASERANG-KNOTT,10600 E 8TH AVE,AURORA,CO,80010,39.7289029005162,-104.86493391791
1578,60814,Consumer,No,DANIELLE,BISHOP,34 S SABLE BLVD,AURORA,CO,80012,39.7159410381274,-104.819176309683
1579,60853,Small Business,No,ZAY,NELSON,5475 PRIMROSE LN,DENVER,CO,80221,39.7957569459297,-105.021261537729
1580,60900,Small Business,No,JANETTE,NEAL,6771 QUAY CT,ARVADA,CO,80003,39.81956756139,-105.075058227116
1581,60902,Consumer,No,RACHAEL,BROWN,74 JULIAN ST,DENVER,CO,80219,39.717760857062,-105.031079224331
1582,60946,Small Business,No,WENDY,ROBERTS,602 S OSCEOLA ST,DENVER,CO,80219,39.7055946644395,-105.037952173545
1583,60950,Small Business,Yes,DONNA,BURKEY,2459 GRAY ST,DENVER,CO,80214,39.7526562852274,-105.061542785167
1584,60995,Consumer,No,PA,JOHNSTON,7693 W PLYMOUTH PL,LITTLETON,CO,80128,39.5907360887294,-105.084428672939
1585,61117,Corporate,No,VANIA,BRUMLEY,12668 E EVANS CIR,AURORA,CO,80014,39.6769757833365,-104.840898173833
1586,61147,Small Business,No,MAVIS,SALAZAR,5500 W 5TH AVE,DENVER,CO,80226,39.723948411771,-105.057256842552
1587,61190,Home Office,No,DIANA,GRIFFIN,17867 E MEXICO DR,AURORA,CO,80017,39.6858516805405,-104.779105589277
1588,61220,Home Office,Yes,MARIA,GARCIA,1284 W 46TH AVE,DENVER,CO,80211,39.7800471109565,-105.002758601213
1589,61246,Corporate,Yes,DENISE,PENTICO,4125C S EVANSTON CIR,AURORA,CO,80014,39.6421876217032,-104.813291282837
1590,61263,Corporate,No,REBECCA,GRIFFIN,1346 S SHERMAN ST,DENVER,CO,80210,39.6921655812558,-104.984956483478
1591,61299,Corporate,Yes,TERESE,MADRILL,12010 W 52ND PL,ARVADA,CO,80002,39.7919739870785,-105.133193561587
1592,61367,Home Office,No,CHRISTINE,MAES,962 S QUITMAN ST,DENVER,CO,80219,39.6992283171123,-105.041235444983
1593,61399,Corporate,No,DIANA,SENA,73 S VANCE CT,DENVER,CO,80226,39.7147518125371,-105.079032956342
1594,61448,Consumer,No,MARLENE,MORENO,8070 QUEBEC ST,COMMERCE CITY,CO,80022,39.8431536131748,-104.903101395704
1595,61449,Corporate,No,ARLINDA,GILBERT,15400 W 64TH AVE,ARVADA,CO,80007,39.8123243503543,-105.172530741141
1596,61515,Corporate,Yes,NICOLE,GRAMS,12433 E NEVADA AVE,AURORA,CO,80012,39.7105984817349,-104.844806490485
1597,61548,Small Business,No,EDITH,DAVIS,6790 W 48TH AVE,WHEAT RIDGE,CO,80033,39.7837040143617,-105.071932347841
1598,61556,Consumer,No,MARIA,BAUTISTA,7041 E 75TH AVE,COMMERCE CITY,CO,80022,39.8332233856144,-104.906303596053
1599,61566,Small Business,Yes,MARY,UPTON,1731 S FOREST ST,DENVER,CO,80222,39.6849485126301,-104.927044896484
1600,61594,Home Office,Yes,VENA,ANTOINE,12092 E MAPLE AVE,AURORA,CO,80012,39.7132614614979,-104.847325330737
1601,61606,Corporate,No,KATHRYN,ANDERSEN,11943 W STANFORD DR,MORRISON,CO,80465,39.6347045693936,-105.134734784631
1602,61621,Corporate,Yes,STEPHANIE,PENA,5140 RALEIGH ST,DENVER,CO,80212,39.7899936196129,-105.04137338096
1603,61629,Small Business,No,SUSAN,MUNIZ,3435 W 45TH AVE,DENVER,CO,80211,39.7780875154046,-105.032007793676
1604,61649,Corporate,Yes,JENNIFER,SEIB,525 KENDALL CT,DENVER,CO,80226,39.7240864495839,-105.067155563976
1605,61660,Small Business,No,TIFFANY,ARMSTRONG,6542 OLIVE ST,COMMERCE CITY,CO,80022,39.815526331318,-104.906841299051
1606,61685,Corporate,No,ANDREA,CARABETTA,2726 S HOOKER ST,DENVER,CO,80236,39.6670126577003,-105.028697162872
1607,61695,Corporate,No,RANDI,MASCARENAS,3928 W 98TH PL,WESTMINSTER,CO,80031,39.8767918803621,-105.038658443926
1608,61808,Corporate,No,VICTORIA,MASON,7656 DEPEW ST,ARVADA,CO,80003,39.8356227071525,-105.057068555572
1609,61863,Small Business,No,NANCY,CLARK,8785 CLOVERLEAF CIR,PARKER,CO,80134,39.5571619800834,-104.794924917251
1610,61903,Corporate,No,MISTY,HAWKINS,5441 S SICILY WAY,AURORA,CO,80015,39.6156134271405,-104.727041775597
1611,61907,Corporate,No,MEGAN,BALFE,3223 WHITE OAK ST,LITTLETON,CO,80129,39.5335967501818,-105.027853064835
1612,61932,Corporate,No,LAVERNE,GRIDER,7110 E 66TH PL,COMMERCE CITY,CO,80022,39.8172028674084,-104.905691610438
1613,62022,Corporate,No,LUCY,CLARK,1610 LITTLE RAVEN ST,DENVER,CO,80202,39.7551284878066,-105.004661085805
1614,62084,Home Office,No,SUE,BLALOCK,4121 W 134TH PL,BROOMFIELD,CO,80020,39.940941359767,-105.040380871304
1615,62117,Corporate,No,DOROTHY,PEARCY,18896 E UTAH CIR,AURORA,CO,80017,39.6838528503737,-104.770268191576
1616,62210,Corporate,No,AMANDA,MCLEOD,7456 E PRINCETON AVE,DENVER,CO,80237,39.6410028674084,-104.901401428571
1617,62301,Corporate,No,MARCI,THOMAS,101 E 88TH AVE,DENVER,CO,80229,39.8564666735095,-104.985985218431
1618,62313,Corporate,No,SUZETTE,SOLIS,2780 S EATON WAY,DENVER,CO,80227,39.6649521014452,-105.057025956775
1619,62358,Consumer,No,LEAH,THOMPSON,220 WRIGHT ST,DENVER,CO,80228,39.7189264136243,-105.140478372193
1620,62366,Corporate,Yes,JENNIFER,STOLDT,4101 YATES ST,DENVER,CO,80212,39.7738650846808,-105.051063371266
1621,62407,Corporate,No,LISA,HASCALL,8763 CARR LOOP,ARVADA,CO,80005,39.8556154050627,-105.09240215369
1622,62411,Corporate,No,CECILIA,MORIEL,14035 E UTAH CIR,AURORA,CO,80012,39.6837471325916,-104.824246819458
1623,62420,Corporate,No,CAROLYN,RAHE,705 S ALTON WAY,DENVER,CO,80247,39.7017553830017,-104.879614427459
1624,62465,Consumer,Yes,SHIRLEY,JOBIN,4193 EVERETT DR,WHEAT RIDGE,CO,80033,39.7736068898745,-105.094304072746
1625,62472,Consumer,Yes,ASHLEY,SHARP,835 S QUEBEC ST,DENVER,CO,80247,39.7027665217391,-104.903688240406
1626,62484,Small Business,No,BILLIE,HAGAN,12586 W TEXAS PL,DENVER,CO,80228,39.6964071325916,-105.140079118722
1627,62488,Small Business,No,JULIE,MCHENRY,1811 S ELM ST,DENVER,CO,80222,39.6841022364353,-104.929781237607
1628,62516,Consumer,No,LINDA,VIGIL,938 S MEADE ST,DENVER,CO,80219,39.6996985714286,-105.035371767518
1629,62517,Small Business,No,TINA,MARTINEZ,9317 FENTON CT,WESTMINSTER,CO,80031,39.8658281190835,-105.061152767478
1630,62547,Small Business,Yes,CELESTE,NEIMAN,4633 W OBERLIN PL,DENVER,CO,80236,39.6424294614447,-105.046963248436
1631,62561,Consumer,No,B,CORONA,6708 W 84TH AVE,ARVADA,CO,80003,39.8525203795526,-105.068789023061
1632,62563,Corporate,No,KEYANA,BROWN,3202 URSULA ST,AURORA,CO,80011,39.7616091755863,-104.834813159492
1633,62584,Corporate,No,DANIELLE,BASH,12933 E KANSAS PL,AURORA,CO,80012,39.6949287392641,-104.838274722825
1634,62584,Home Office,No,GABRIELLE,GARCIA,9798 E COLORADO AVE,DENVER,CO,80247,39.6837128674084,-104.874106290323
1635,62589,Home Office,No,NELLIE,HAYES,257 JACKSON ST,DENVER,CO,80206,39.7202974835912,-104.942706842297
1636,62594,Corporate,No,STEPHANIE,BENNETTS,8463 CHASE ST,ARVADA,CO,80003,39.850665147918,-105.057174799326
1637,62604,Corporate,No,HEIDI,LYNCH,7310 PANORAMA DR,BOULDER,CO,80303,39.9728028674084,-105.181309829511
1638,62614,Consumer,Yes,BECKI,DAVIS,2100 W 100TH AVE,DENVER,CO,80260,39.8778228674084,-105.01211
1639,62716,Small Business,No,ILA,MCCARTHY,3943 S BOSTON ST,DENVER,CO,80237,39.6438991130555,-104.880529011254
1640,62718,Home Office,No,NANETTE,CHAPMAN,7557 E WARREN CIR,DENVER,CO,80231,39.6784671325916,-104.899836234088
1641,62766,Corporate,Yes,J,LUPERCIO,7727 HARLAN ST,ARVADA,CO,80003,39.8366412547226,-105.062003694482
1642,62805,Consumer,No,LYNEA,ASKEY,3902 S ELKHART ST,AURORA,CO,80014,39.6458883066582,-104.815416794565
1643,62824,Corporate,No,GLORIA,HENDERSON,2065 S PAGOSA ST,AURORA,CO,80013,39.6788300064498,-104.790384948635
1644,62854,Corporate,No,BRITANY,MONTAGUE,8129 W WOODARD DR,DENVER,CO,80227,39.6764716670188,-105.087844163322
1645,62860,Home Office,No,DORIS,MOON,4840 E ATLANTIC PL,DENVER,CO,80222,39.6811042104728,-104.931242082593
1646,62870,Consumer,No,MARY,DONOHUE,9601 E CHENANGO AVE,ENGLEWOOD,CO,80111,39.6272371325916,-104.879249817916
1647,62877,Corporate,No,MARY,MACMILLAN,8862 DUDLEY ST,BROOMFIELD,CO,80021,39.8581039911419,-105.094208243144
1648,62906,Small Business,Yes,VIRGINIA,ARNOLD,1225 S WOLFF ST,DENVER,CO,80219,39.6945274923209,-105.048590665389
1649,62910,Corporate,No,PHARABA,OVERBY,306 W GRAND AVE,ENGLEWOOD,CO,80110,39.62573207225,-104.991573703903
